LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error
2019-12-26 18:36:57,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-36,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:57,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-36,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:57,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:57,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-36,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:57,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:57,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:57,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:57,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:57,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-36,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:58,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:36:59,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:00,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-36,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:01,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:02,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-30,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-32,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:03,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-34,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:04,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-38,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:04,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-48,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:04,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-46,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:04,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-44,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:04,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-40,WPA2,0.000000,0.000000,0.000,0.000
2019-12-26 18:37:04,1900-01-00 00:00:00,James Honor 8,02:1A:11:FF:D9:BD,-40,WPA2,0.000000,0.000000,0.000,0.000
